compound_id,smiles,violations,violation_details,SA_binary,EC_binary,CA_binary,SA_ensemble,EC_ensemble,CA_ensemble,SA_mic,EC_mic,CA_mic,MW,LogP,TPSA,HBD,HBA,RotBonds,Rings,Fsp3
CHEMBL539952,O=[N+]([O-])C1=CC=CC(C2=NC=CN2)=C1,2,"['TPSA: 71.8 (range: 18.70-56.82)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9407063603401185,0.5106401860713958,0.7189568042755127,7.5668,7.5668,62.4261,189.2,1.98,71.8,1,3,2,2,0.0
CHEMBL1807891,CCOC(=O)C1=C(C)NC(=S)NC1C1=CC=C(N)C=C1,2,"['TPSA: 76.4 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)']",1,1,1,0.817360258102417,0.5835106432437897,0.6446631550788879,60.0,40.0,55.0,291.4,1.62,76.4,3,4,3,2,0.29
CHEMBL3792497,CC1=NC(Cl)=C2NN=C(C3=CC=C(Cl)C=C3)C2=N1,2,"['Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.7821363806724548,0.5478249490261078,0.7019811242818832,40.0,50.0,22.0,279.1,3.64,54.5,1,3,1,3,0.08
CHEMBL476268,CCCNC(=O)C1=CC=C(OC)C(OC)=C1,2,"['RotBonds: 5 (range: 0.61-4.74)', 'Rings: 1 (range: 1.88-2.92)']",1,1,1,0.562229585647583,0.6993866205215454,0.7602679133415222,19.0,19.0,12.5,223.3,1.84,47.6,1,3,5,1,0.42
CHEMBL2234912,CCOC1=CC=CC=C1/C=N\NC(=O)C1=CC=NC=C1,2,"['TPSA: 63.6 (range: 18.70-56.82)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.632503354549408,0.5520372457802296,0.7994009017944336,25.0,50.0,50.0,269.3,2.24,63.6,1,4,5,2,0.13
CHEMBL2238064,CN(C)CCN1C(C2=CC=CC=C2)=NC2=CC=C(Cl)C=C2C1=O,2,"['HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.6239907205104828,0.5739849954843521,0.7814725637435913,1.56,3.12,50.0,327.8,3.28,38.1,0,4,4,3,0.22
CHEMBL478272,COC1=CC=C(C(=O)OC(C)C)C=C1OC,2,"['HBD: 0 (range: 0.23-1.59)', 'Rings: 1 (range: 1.88-2.92)']",1,1,1,0.7365828067064285,0.5107049971818924,0.7202840626239777,22.0,14.0,10.0,224.3,2.27,44.8,0,4,4,1,0.42
CHEMBL476845,COC1=CC=C(C(=O)NC2=CC=CC(O)=C2)C=C1OC,2,"['TPSA: 67.8 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)']",1,1,1,0.547624471783638,0.536370599269867,0.7589816987514496,17.0,19.0,12.0,273.3,2.66,67.8,2,4,4,2,0.13
CHEMBL3792686,CC1=NC(C2=CCOCC2)=C2NN=C(C3=CC=C(Cl)C=C3)C2=N1,2,"['TPSA: 63.7 (range: 18.70-56.82)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.4454256445169449,0.5671946212649346,0.6381124906241894,40.0,40.0,18.0,326.8,3.79,63.7,1,4,2,4,0.24
CHEMBL1834800,ClC1=CC=C([C@H](C2=C(C3=CC=CC=C3)N=N[Se]2)[C@@H]2CCCC3=C2N=N[Se]3)C=C1,3,"['MW: 518.8 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9941141963005066,0.9921175241470336,0.9823941230773926,25.0,50.0,25.0,518.8,3.95,51.6,0,4,4,5,0.24
CHEMBL1834733,ClC1=CC=C(C2=C([C@@H](C3=CC=CC=C3)[C@@H]3CCCC4=C3N=N[Se]4)[Se]N=N2)C=C1,3,"['MW: 518.8 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9936115145683287,0.9920422554016112,0.9810089468955994,25.0,25.0,25.0,518.8,3.95,51.6,0,4,4,5,0.24
CHEMBL1834736,CC1=CC=C([C@H](C2=C(C3=CC=CC=C3)N=N[Se]2)[C@@H]2CCCC3=C2N=N[Se]3)C=C1,3,"['MW: 498.4 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.991562569141388,0.99150710105896,0.981247901916504,12.5,25.0,50.0,498.4,3.61,51.6,0,4,4,5,0.27
CHEMBL1834803,CC1=CC=C(C2=C([C@@H](C3=CC=CC=C3)[C@@H]3CCCC4=C3N=N[Se]4)[Se]N=N2)C=C1,3,"['MW: 498.3 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9913396954536438,0.9914299011230469,0.9801726698875428,50.0,25.0,50.0,498.3,3.61,51.6,0,4,4,5,0.27
CHEMBL1834732,C1=CC=C(C2=C([C@@H](C3=CC=CC=C3)[C@@H]3CCCC4=C3N=N[Se]4)[Se]N=N2)C=C1,3,"['MW: 484.3 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 5 (range: 1.88-2.92)']",1,1,1,0.9911535143852234,0.9886045932769776,0.9819482564926147,25.0,25.0,25.0,484.3,3.3,51.6,0,4,4,5,0.24
CHEMBL2047934,C=C(C#N)C(O)C1=CC=C(F)C=C1,3,"['MW: 177.2 (range: 183.21-338.85)', 'Rings: 1 (range: 1.88-2.92)', 'Fsp3: 0.1 (range: 0.13-0.49)']",1,1,1,0.9861749887466432,0.98232581615448,0.9874343633651732,18.0,17.0,13.0,177.2,1.94,44.0,1,2,2,1,0.1
CHEMBL160035,C=C(C#N)C(O)C1=CC=C([N+](=O)[O-])C=C1,3,"['TPSA: 87.2 (range: 18.70-56.82)', 'Rings: 1 (range: 1.88-2.92)', 'Fsp3: 0.1 (range: 0.13-0.49)']",1,1,1,0.9889806032180786,0.9815861463546752,0.9842798948287964,15.0,17.0,12.0,204.2,1.71,87.2,1,4,3,1,0.1
CHEMBL449691,C=C(C#N)C(O)C1=CC=CC=C1[N+](=O)[O-],3,"['TPSA: 87.2 (range: 18.70-56.82)', 'Rings: 1 (range: 1.88-2.92)', 'Fsp3: 0.1 (range: 0.13-0.49)']",1,1,1,0.992254400253296,0.9808021903038024,0.979295802116394,15.0,17.0,13.0,204.2,1.71,87.2,1,4,3,1,0.1
CHEMBL445826,C=C(C#N)C(O)C1=CC=CC([N+](=O)[O-])=C1,3,"['TPSA: 87.2 (range: 18.70-56.82)', 'Rings: 1 (range: 1.88-2.92)', 'Fsp3: 0.1 (range: 0.13-0.49)']",1,1,1,0.986453378200531,0.9724765062332154,0.9838762879371644,16.0,17.0,10.0,204.2,1.71,87.2,1,4,3,1,0.1
CHEMBL358752,C#CC#CC#CC#C/C=C/C=C/C(C)O,3,"['LogP: 1.12 (range: 1.39-4.01)', 'HBA: 1 (range: 1.96-4.87)', 'Rings: 0 (range: 1.88-2.92)']",1,1,1,0.9941960096359252,0.9530563235282898,0.9900372266769408,0.2,0.8,1.5,194.2,1.12,20.2,1,1,2,0,0.14
CHEMBL2093005,C#CC#CC#CC#C/C=C/C=C/[C@@H](C)O,3,"['LogP: 1.12 (range: 1.39-4.01)', 'HBA: 1 (range: 1.96-4.87)', 'Rings: 0 (range: 1.88-2.92)']",1,1,1,0.9947636604309082,0.9488787531852724,0.9881207942962646,0.2,0.8,0.8,194.2,1.12,20.2,1,1,2,0,0.14
CHEMBL1788253,C#CC#CC#CC#C/C=C/C=C/[C@H](C)O,3,"['LogP: 1.12 (range: 1.39-4.01)', 'HBA: 1 (range: 1.96-4.87)', 'Rings: 0 (range: 1.88-2.92)']",1,1,1,0.995820128917694,0.9461421251296998,0.9880903601646424,0.2,1.5,1.5,194.2,1.12,20.2,1,1,2,0,0.14
CHEMBL3310374,O=C(NNC(=O)C1=CC([N+](=O)[O-])=CN1)NC1=CC=C(Cl)C=C1,3,"['TPSA: 129.2 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9722750902175904,0.9536215543746948,0.981540071964264,3.125,3.125,3.125,323.7,2.04,129.2,4,4,3,2,0.0
CHEMBL3310370,O=C(NNC(=O)C1=CC([N+](=O)[O-])=CN1)NC1=CC=CC=C1,3,"['TPSA: 129.2 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9791869521141052,0.9476961731910706,0.9791551947593689,1.56,3.125,3.125,289.3,1.39,129.2,4,4,3,2,0.0
CHEMBL1241722,COC1=CC=C2N=C(C)C=C(N3C=C(CN4CCCC4)N=N3)C2=C1,3,"['HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9767002940177918,0.9578447222709656,0.9638046264648438,12.5,12.5,12.5,323.4,2.73,56.1,0,6,4,4,0.39
CHEMBL1241809,COC1=CC=C2N=C(C)C=C(N3C=C(CN4CCCCC4)N=N3)C2=C1,3,"['HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9742897868156432,0.951410174369812,0.9614215850830078,50.0,12.5,12.5,337.4,3.12,56.1,0,6,4,4,0.42
CHEMBL3310386,C=[N+]([O-])C1=CN(C)C(C(=O)NNC(=O)NCC2=CC=CC=C2)=C1,3,"['LogP: 1.01 (range: 1.39-4.01)', 'TPSA: 101.2 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)']",1,1,1,0.9542004466056824,0.942234206199646,0.976941955089569,1.56,3.125,1.56,315.3,1.01,101.2,3,4,4,2,0.13
CHEMBL2283496,COC1=CC=C(Br)C(C(=O)NN2C(=O)CSC2C2=CC=C(F)C=C2)=C1,3,"['MW: 425.3 (range: 183.21-338.85)', 'TPSA: 58.6 (range: 18.70-56.82)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.970283842086792,0.9462095141410828,0.9559727311134338,12.5,6.25,6.25,425.3,3.52,58.6,1,4,4,3,0.18
CHEMBL3310381,COC1=CC=C(NC(=O)NNC(=O)C2=CC([N+](=O)[O-])=CN2C)C=C1,3,"['TPSA: 127.5 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)']",1,1,1,0.9536983251571656,0.9370893836021424,0.9741005420684814,1.56,1.56,1.56,333.3,1.41,127.5,3,6,4,2,0.14
CHEMBL2382226,CN1CCN(C/C=C/CN2C(C(F)(F)F)=CC(=O)C3=CC(F)=CC=C32)CC1,3,"['MW: 383.4 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.9510249018669128,0.9425977349281311,0.969626760482788,6.25,50.0,6.25,383.4,2.96,28.5,0,4,4,3,0.42
CHEMBL2283492,COC1=CC=C(Br)C(C(=O)NN2C(=O)CSC2C2=CC=CC=C2)=C1,3,"['MW: 407.3 (range: 183.21-338.85)', 'TPSA: 58.6 (range: 18.70-56.82)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.9682079792022704,0.9410933494567872,0.9529434204101562,25.0,12.5,6.25,407.3,3.38,58.6,1,4,4,3,0.18
CHEMBL1946527,NC1=NC(COC(=O)C2=CC=CC([N+](=O)[O-])=C2Cl)=CS1,3,"['TPSA: 108.4 (range: 18.70-56.82)', 'HBA: 7 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9663868188858032,0.9350037574768066,0.9589665651321412,12.5,12.5,25.0,313.7,2.64,108.4,1,7,4,2,0.09
CHEMBL2283494,COC1=CC=C(Br)C(C(=O)NN2C(=O)CSC2C2=CC=C(C)C=C2)=C1,3,"['MW: 421.3 (range: 183.21-338.85)', 'TPSA: 58.6 (range: 18.70-56.82)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.9599361538887023,0.9435447216033936,0.9536250829696656,6.25,12.5,6.25,421.3,3.69,58.6,1,4,4,3,0.22
CHEMBL2382222,O=C1C=C(C(F)(F)F)N(C/C=C/CN2CCCC2)C2=CC=C(F)C=C12,3,"['MW: 354.3 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.962461531162262,0.9254665970802308,0.9688359022140502,6.25,50.0,6.25,354.3,3.81,25.2,0,3,4,3,0.39
CHEMBL3310572,O=C(NNC(=S)NC1=CC=C(F)C=C1)C1=CC([N+](=O)[O-])=CN1,3,"['TPSA: 112.1 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9571212649345398,0.9157461047172546,0.9797767758369446,1.56,1.56,3.125,323.3,1.69,112.1,4,4,3,2,0.0
CHEMBL1946879,NC1=NC(COC(=O)C2=CC=C(Br)C=C2)=CS1,3,"['TPSA: 65.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9537602543830872,0.9173009634017943,0.97949720621109,25.0,25.0,6.25,313.2,2.84,65.2,1,5,3,2,0.09
CHEMBL1946878,NC1=NC(COC(=O)C2=CC=C(Cl)C=C2)=CS1,3,"['TPSA: 65.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9621469140052796,0.9055246233940124,0.978105628490448,6.25,6.25,25.0,268.7,2.74,65.2,1,5,3,2,0.09
CHEMBL1946676,NC1=NC(COC(=O)C2=CC=C([N+](=O)[O-])C=C2)=CS1,3,"['TPSA: 108.4 (range: 18.70-56.82)', 'HBA: 7 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9677874565124512,0.9047326683998108,0.9727039217948914,25.0,12.5,6.25,279.3,1.99,108.4,1,7,4,2,0.09
CHEMBL1256237,O=C(N/N=C/C1=CC=C(Cl)C=C1)C1=CC(Cl)=C(Cl)N1,3,"['TPSA: 57.2 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9734498739242554,0.8950394034385681,0.9762085676193236,1.56,3.125,12.5,316.6,3.74,57.2,2,2,3,2,0.0
CHEMBL3310587,CC1=CC=CC=C1NC(=S)NNC(=O)C1=CC([N+](=O)[O-])=CN1C,3,"['TPSA: 101.2 (range: 18.70-56.82)', 'HBD: 3 (range: 0.23-1.59)', 'HBA: 5 (range: 1.96-4.87)']",1,1,1,0.9524317741394044,0.9203933238983154,0.9707351207733156,0.39,0.39,0.78,333.4,1.87,101.2,3,5,3,2,0.14
CHEMBL1946672,NC1=NC(COC(=O)C2=C(F)C=CC=C2Cl)=CS1,3,"['TPSA: 65.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9618831753730774,0.9069092869758606,0.9744884967803956,6.25,25.0,12.5,286.7,2.87,65.2,1,5,3,2,0.09
CHEMBL2382225,O=C1C=C(C(F)(F)F)N(C/C=C/CN2CCOCC2)C2=CC=C(F)C=C12,3,"['MW: 370.3 (range: 183.21-338.85)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.953463852405548,0.921264362335205,0.9680424571037292,12.5,25.0,6.25,370.3,3.05,34.5,0,4,4,3,0.39
CHEMBL1088604,COC1=CC=C(C2=NN=C(C3=CC=CC(C)=C3C)O2)C(F)=C1,3,"['LogP: 4.17 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.980136227607727,0.9425891876220704,0.9196221351623536,6.0,6.0,6.0,298.3,4.17,48.2,0,4,3,3,0.18
CHEMBL2234051,O=C1C(Cl)C2(C(=O)NC3=C(Br)C=C(Br)C=C32)N1C1=CC=CC=C1,3,"['MW: 456.5 (range: 183.21-338.85)', 'Rings: 4 (range: 1.88-2.92)', 'Fsp3: 0.12 (range: 0.13-0.49)']",1,1,1,0.9603247046470642,0.9738508462905884,0.9052050352096558,6.25,12.5,12.5,456.5,4.01,49.4,1,2,1,4,0.12
CHEMBL3310573,O=C(NNC(=S)NC1=CC=CC=C1F)C1=CC([N+](=O)[O-])=CN1,3,"['TPSA: 112.1 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9633788943290712,0.8977642178535461,0.9781233310699464,1.56,1.56,3.125,323.3,1.69,112.1,4,4,3,2,0.0
CHEMBL2237764,CC1=CC=C(N2C(=O)C(Cl)C23C(=O)NC2=C(Br)C=C(Br)C=C23)C=C1,3,"['MW: 470.5 (range: 183.21-338.85)', 'LogP: 4.32 (range: 1.39-4.01)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.952207887172699,0.9749740362167358,0.911652898788452,6.25,12.5,12.5,470.5,4.32,49.4,1,2,1,4,0.18
CHEMBL3310578,CC1=CC=CC=C1NC(=S)NNC(=O)C1=CC([N+](=O)[O-])=CN1,3,"['TPSA: 112.1 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.966673457622528,0.8966047167778015,0.97398122549057,1.56,1.56,3.125,319.3,1.86,112.1,4,4,3,2,0.08
CHEMBL3310379,O=C(NNC(=O)C1=CC([N+](=O)[O-])=CN1)NC1CCCC1,3,"['LogP: 0.81 (range: 1.39-4.01)', 'TPSA: 129.2 (range: 18.70-56.82)', 'HBD: 4 (range: 0.23-1.59)']",1,1,1,0.9736884593963624,0.8950327515602112,0.9676296472549438,1.56,3.125,3.125,281.3,0.81,129.2,4,4,3,2,0.45
CHEMBL1241720,COC1=CC=C2N=C(C)C=C(N3C=C(CN(C)C)N=N3)C2=C1,3,"['HBD: 0 (range: 0.23-1.59)', 'HBA: 6 (range: 1.96-4.87)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.967928671836853,0.904878044128418,0.9582179188728333,6.25,6.25,6.25,297.4,2.19,56.1,0,6,4,3,0.31
CHEMBL1946880,NC1=NC(COC(=O)C2=CC=CC=C2[N+](=O)[O-])=CS1,3,"['TPSA: 108.4 (range: 18.70-56.82)', 'HBA: 7 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.955686104297638,0.9140224575996398,0.9575037479400634,12.5,12.5,25.0,279.3,1.99,108.4,1,7,4,2,0.09
CHEMBL2237765,CC1=CC=CC=C1N1C(=O)C(Cl)C12C(=O)NC1=C(Br)C=C(Br)C=C12,3,"['MW: 470.5 (range: 183.21-338.85)', 'LogP: 4.32 (range: 1.39-4.01)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9643986821174622,0.9746155381202698,0.8879122614860535,6.25,6.25,6.25,470.5,4.32,49.4,1,2,1,4,0.18
CHEMBL1256099,O=C(N/N=C/C1=CC=C(Cl)C=C1)C1=CC(Cl)=CN1,3,"['TPSA: 57.2 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9717497944831848,0.8930414319038391,0.9602084755897522,3.125,12.5,25.0,282.1,3.09,57.2,2,2,3,2,0.0
CHEMBL3086186,O=[N+]([O-])C1=CNC(C2=NN=C(C3(C4=CC=CC=C4)CC3)O2)=C1,3,"['TPSA: 97.8 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.904912781715393,0.9382561206817628,0.98013277053833,1.56,1.56,25.0,296.3,3.05,97.8,1,5,4,4,0.2
CHEMBL1256236,COC1=CC=C(/C=N/NC(=O)C2=CC(Cl)=C(Cl)N2)C=C1,3,"['TPSA: 66.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.9640619874000548,0.8837797522544861,0.9739513397216796,6.25,12.5,12.5,312.2,3.09,66.5,2,3,4,2,0.08
CHEMBL4758656,OC1=C(Br)C=C(Br)C=C1CNC1=CC(C(F)(F)F)=CC=C1Cl,3,"['MW: 459.5 (range: 183.21-338.85)', 'LogP: 6.2 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)']",1,1,1,0.9885794997215273,0.9013267993927002,0.9293672919273376,1.0,64.0,64.0,459.5,6.2,32.3,2,2,3,2,0.14
CHEMBL4550819,SC1=NN=C(C2=CC=NC=C2)N1/N=C/C1=CC=C(Cl)C=C1,3,"['HBA: 6 (range: 1.96-4.87)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9534245610237122,0.912891399860382,0.9513877391815184,10.2,10.2,10.2,315.8,3.16,56.0,1,6,3,3,0.0
CHEMBL3196067,CC1=CC=C(/C=N/N2C(S)=NN=C2C2=CC=NC=C2)C=C1,3,"['HBA: 6 (range: 1.96-4.87)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.9625023484230042,0.9023386001586914,0.9509109616279602,10.2,10.2,10.2,295.4,2.82,56.0,1,6,3,3,0.07
CHEMBL1088046,COC1=CC=C(C2=NN=C(C3=CC=C(F)C=C3)O2)C(F)=C1,3,"['HBD: 0 (range: 0.23-1.59)', 'Rings: 3 (range: 1.88-2.92)', 'Fsp3: 0.07 (range: 0.13-0.49)']",1,1,1,0.943629801273346,0.9265689015388489,0.9441505074501038,6.0,12.5,6.0,288.3,3.69,48.2,0,4,3,3,0.07
CHEMBL4778266,OC1=C(Br)C=C(Br)C=C1CNC1=CC(C(F)(F)F)=CC=C1F,3,"['MW: 443.0 (range: 183.21-338.85)', 'LogP: 5.69 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)']",1,1,1,0.987811315059662,0.8960731148719787,0.9298696517944336,4.0,64.0,64.0,443.0,5.69,32.3,2,2,3,2,0.14
CHEMBL1256160,O=C(N/N=C/C1=CC=CC=C1)C1=CC(Cl)=C(Cl)N1,3,"['TPSA: 57.2 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9568249821662904,0.8789652943611145,0.973338794708252,3.125,12.5,12.5,282.1,3.09,57.2,2,2,3,2,0.0
CHEMBL1257605,COC1=CC=C(OC)C(/C=N/NC(=O)C2=CC(Cl)=CN2)=C1,3,"['TPSA: 75.7 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.9632162094116212,0.8917087197303772,0.9490499854087828,6.25,12.5,25.0,307.7,2.45,75.7,2,4,5,2,0.14
CHEMBL604272,CC1/C(=N/N2C(=O)CNC2=S)CC(C2=CC=C(F)C=C2)NC1C1=CC=C(F)C=C1,3,"['MW: 414.5 (range: 183.21-338.85)', 'HBD: 2 (range: 0.23-1.59)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9673837304115296,0.8510924696922302,0.9845926403999328,6.25,12.5,6.25,414.5,3.45,56.7,2,4,3,4,0.29
CHEMBL4740922,OC1=C(Br)C=C(Cl)C=C1CNC1=CC(C(F)(F)F)=CC=C1Cl,3,"['MW: 415.0 (range: 183.21-338.85)', 'LogP: 6.09 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)']",1,1,1,0.9902396321296691,0.873501431941986,0.9349623441696168,1.0,64.0,64.0,415.0,6.09,32.3,2,2,3,2,0.14
CHEMBL1946520,NC1=NC(COC(=O)C2(C3=CC=C(Cl)C=C3)CC2)=CS1,3,"['TPSA: 65.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Rings: 3 (range: 1.88-2.92)']",1,1,1,0.9406210660934448,0.8962430953979492,0.9598834395408632,12.5,6.25,25.0,308.8,3.15,65.2,1,5,4,3,0.29
CHEMBL1256098,COC1=CC=C(/C=N/NC(=O)C2=CC(Cl)=CN2)C=C1,3,"['TPSA: 66.5 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.08 (range: 0.13-0.49)']",1,1,1,0.9684508323669434,0.8730088829994201,0.9530575275421144,12.5,12.5,25.0,277.7,2.44,66.5,2,3,4,2,0.08
CHEMBL1257606,COC1=CC=C(/C=N/NC(=O)C2=CC(Cl)=CN2)C=C1OC,3,"['TPSA: 75.7 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.9698669672012328,0.8736997008323669,0.9498010754585268,12.5,12.5,25.0,307.7,2.45,75.7,2,4,5,2,0.14
CHEMBL1946522,NC1=NC(COC(=O)CC2=CC=CC=C2OC(F)(F)F)=CS1,3,"['TPSA: 74.4 (range: 18.70-56.82)', 'HBA: 6 (range: 1.96-4.87)', 'RotBonds: 5 (range: 0.61-4.74)']",1,1,1,0.9729958891868592,0.8450328588485718,0.9731810450553894,12.5,12.5,6.25,332.3,2.91,74.4,1,6,5,2,0.23
CHEMBL472821,COC1=CC=C(C2=NC3=CC(Cl)=CC=C3N2C2CCCC2)C=C1,3,"['LogP: 5.48 (range: 1.39-4.01)', 'HBD: 0 (range: 0.23-1.59)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.9711813807487488,0.8399595499038697,0.9731515765190124,50.0,25.0,12.5,326.8,5.48,27.1,0,3,3,4,0.32
CHEMBL1255993,O=C(N/N=C/C1=CC=CC=C1)C1=CC(Cl)=CN1,3,"['TPSA: 57.2 (range: 18.70-56.82)', 'HBD: 2 (range: 0.23-1.59)', 'Fsp3: 0.0 (range: 0.13-0.49)']",1,1,1,0.9664909362792968,0.860904312133789,0.956191861629486,12.5,12.5,25.0,247.7,2.43,57.2,2,2,3,2,0.0
CHEMBL4797273,OC1=C(Cl)C=C(Cl)C=C1CNC1=CC(C(F)(F)F)=CC=C1Cl,3,"['MW: 370.6 (range: 183.21-338.85)', 'LogP: 5.98 (range: 1.39-4.01)', 'HBD: 2 (range: 0.23-1.59)']",1,1,1,0.98966281414032,0.8768940687179565,0.9128202199935912,2.0,64.0,64.0,370.6,5.98,32.3,2,2,3,2,0.14
CHEMBL244259,CC1=CC=C(C)C(C(=O)NC2=CC=C3OC(CC4=CC=C(Cl)C=C4)=NC3=C2)=C1,3,"['MW: 390.9 (range: 183.21-338.85)', 'LogP: 5.94 (range: 1.39-4.01)', 'Rings: 4 (range: 1.88-2.92)']",1,1,1,0.8987712383270263,0.915593433380127,0.964066696166992,50.0,12.5,6.25,390.9,5.94,55.1,1,3,4,4,0.13
CHEMBL1946876,NC1=NC(COC(=O)C2=CC=CC=C2)=CS1,3,"['TPSA: 65.2 (range: 18.70-56.82)', 'HBA: 5 (range: 1.96-4.87)', 'Fsp3: 0.09 (range: 0.13-0.49)']",1,1,1,0.9282373666763306,0.8771420121192932,0.9725019216537476,6.25,25.0,25.0,234.3,2.08,65.2,1,5,3,2,0.09
